mz_aligned,foam_intensity,water_intensity
213.1866766841499,0.0009421372403403833,0.0007060585656766976
219.1761310563229,0.0027550976671737695,0.0013921197657535112
220.14706713460723,0.0025683417373657848,0.0014986893659279638
223.02902238451827,0.0007950117509555269,0.0006731886475174195
227.20205125334857,0.0011639310401321272,0.0030321174461591734
233.155514529301,0.0010152184025954709,0.000777367465347089
247.17131389502848,0.0011051527520237205,0.0008282976783293384
249.15002963144175,0.0009994271051745002,0.000742438211554028
250.85485570993575,0.0010862490883287981,0.0007415553220925375
251.1663488128794,0.0007930793046600253,0.0006843065581506961
255.23402755612932,0.00600721631642508,0.0014000178333986877
256.23653650105655,0.0011779261755512354,0.0028066591132218225
277.14158253030064,0.004060954654618212,0.003559777704767859
283.2612384882776,0.0022854038841046624,0.002358853381804299
556.0085470444221,0.0008658405906662974,0.0008074756100414315
108.0220561474574,0.0013892541826165804,0.001462254761392199
115.0400209004999,0.0008752293934172263,0.0006633359158684012
115.0764560741082,0.001327043078559206,0.0006993038963761646
116.92849940796232,0.0008451078885340204,0.004822976886076567
121.02983976905904,0.001605121622626719,0.0011979325866539705
125.0233925952686,0.0012313081408293156,0.000798808605395425
127.03896309155118,0.0008308383686779991,0.0006815281195419031
129.05473404609742,0.0013837973633221065,0.000833057614648184
129.09112009078763,0.0010357571911009638,0.0008032845482942537
143.10606953084246,0.0011747871449589629,0.0008859184825287183
145.0481335430269,0.0009960166528473501,0.0008683937723411385
157.12683969397557,0.0007989832052487795,0.0007427666722586227
185.1564356105192,0.0008773217300516188,0.0006614680074560677
199.1701227070786,0.001845179620328855,0.001923007170960559
219.17604578932287,0.0017565227689041645,0.0013348742299267027
220.14658167997945,0.0014286186488537348,0.0008673761090770256
233.15492078962285,0.0010176810769843177,0.0008059935017269641
255.2337583503542,0.0033958200196512393,0.0011866063415467598
277.141582530337,0.0036866839609969873,0.002976924749384644
283.2612384882849,0.0014736113888192963,0.0013697166474253794
327.3003280824932,0.000836182031868918,0.0012556471675950554
108.02175456272504,0.0012647603917978097,0.0011857173993695827
111.00913204283012,0.0010868851135561255,0.0009259444457414293
115.07675332258707,0.0014485754097657755,0.0009141537555838643
121.0297573911908,0.001641183822946541,0.0008547507897777115
125.02458750225105,0.0008762304999921708,0.0007092736875465624
127.04040259448534,0.0009100819511672083,0.0008102792279474809
127.07652687284663,0.0009166235016908581,0.0007999201261041188
129.0553612613452,0.0013931198397758506,0.0008257103441304916
129.09174757130984,0.001129773666079152,0.000869403526723421
135.0440003535158,0.000804111738043498,0.0007678348416550179
139.03858126424555,0.0008523751099143341,0.000731559625299001
143.06945715935166,0.0007903839148048308,0.0008112517783040094
143.10606953086975,0.0013583852166810938,0.0012053222261814696
145.04888089296355,0.0011065652918974848,0.0009435016791879654
157.12094154833616,0.0007925824308573392,0.0006677195346772899
157.1268396940165,0.0008921889511505713,0.0006905281849564262
187.09989375258576,0.0007867363507437965,0.0007115325610408146
199.17067057395755,0.0021178940490043,0.002058378820487054
219.17545622819807,0.0020554899870304758,0.0011522402324211835
220.14757403415322,0.0015114816019491232,0.0008096691949091438
227.20220585509028,0.0008046957726286518,0.0008511482134010263
233.15572460881523,0.001019892017271169,0.0007162098576148187
247.1707972027356,0.0009634300842994622,0.0007019069676357968
249.15047018166436,0.0008811672217228403,0.0009143575303453143
251.16528595368038,0.0007970862158066721,0.0008373546392713158
255.23314267826225,0.004228633268163574,0.0007727968579749213
277.14158253049345,0.004377066933853713,0.0030359559977447617
278.1473504520386,0.0008281314147277624,0.0006663294276412593
